boundary,external_id
"MULTIPOLYGON (((126.91834274901248 -8.52555101286653, 126.91782343809997 -8.525331695989058, 126.91688787192105 -8.525319949319316, 126.91690218491577 -8.525482330458985, 126.91714898968776 -8.525726332398266, 126.91733675790312 -8.525684995464175, 126.91757858589841 -8.525764716695422, 126.91781758197577 -8.525890478895326, 126.91808925527778 -8.525983044468598, 126.91835673030793 -8.525760732298247, 126.91834274901248 -8.52555101286653)))",1682
"MULTIPOLYGON (((127.08610609173773 -8.512990928394624, 127.08656374365091 -8.51295379119052, 127.0867843553424 -8.512939533155858, 127.08699289709331 -8.512917317147297, 127.08697076886892 -8.512546939620508, 127.08692919462919 -8.51223458873297, 127.08681218326092 -8.512243209886162, 127.08669550716877 -8.51224984154231, 127.0865610614419 -8.512259789026341, 127.0864289626479 -8.51228233665586, 127.08612352609633 -8.512332405651913, 127.08610877394675 -8.512650393361467, 127.08610609173773 -8.512990928394624)))",1683
"MULTIPOLYGON (((126.50085143744944 -8.846387572211702, 126.50100734084845 -8.846675129864993, 126.50084439665079 -8.846805325825379, 126.50076795369388 -8.847023975426247, 126.50118201971054 -8.847261508254565, 126.501579657197 -8.846671485702592, 126.5011615678668 -8.846245781028102, 126.50102745741606 -8.846253731937033, 126.50091648101807 -8.846296136781795, 126.50085143744944 -8.846387572211702)))",1685
"MULTIPOLYGON (((127.04448664867546 -8.436971145466162, 127.04457071328312 -8.436887160731038, 127.04459924007563 -8.43681395697702, 127.04453984696728 -8.436735828707997, 127.04449665851637 -8.436526296690523, 127.04447808410747 -8.436430248568522, 127.04449177027514 -8.436338241760263, 127.0444366335869 -8.436234586005007, 127.04429095220942 -8.436179915993662, 127.04404804855587 -8.436264102707504, 127.04400671651129 -8.436308255316582, 127.04397675563685 -8.436384390238485, 127.0439851556372 -8.436487834437608, 127.0439723807001 -8.436667322822135, 127.04397182773779 -8.43675481948122, 127.04401385039091 -8.436852778044955, 127.04408128108078 -8.436858678111939, 127.04414695677279 -8.4369775706919, 127.04421281480826 -8.437113959542732, 127.04432355630273 -8.437060321082921, 127.04448664867546 -8.436971145466162)))",1686
"MULTIPOLYGON (((126.6972105950117 -8.680189617712571, 126.69734872877596 -8.680075935175921, 126.69748786836863 -8.679972527124331, 126.69745869934559 -8.679927783247036, 126.69727027416229 -8.679888010907163, 126.69717404991387 -8.679854867287398, 126.69708486646414 -8.679870776225242, 126.69689577072859 -8.679888010907158, 126.69678077101709 -8.679899942609572, 126.69687565416098 -8.680181331814557, 126.69693533331154 -8.680327163592816, 126.6970556974411 -8.680273470990121, 126.69713884592056 -8.680234030122786, 126.6972105950117 -8.680189617712571)))",1687
"MULTIPOLYGON (((126.52136759336439 -8.779435094424073, 126.52038263438904 -8.779353728247864, 126.52010855884808 -8.779302339083934, 126.51991584948334 -8.77943509442409, 126.51992441434399 -8.779597826776527, 126.52031839793422 -8.780086023833839, 126.52033552765545 -8.780779777546883, 126.52030126821283 -8.781653393333654, 126.52076805311852 -8.78185894998937, 126.52145324197089 -8.781739041940206, 126.52230544560601 -8.781533485284495, 126.52213843082323 -8.78094679232964, 126.52194572145852 -8.780445747981348, 126.52192002687656 -8.78011171841582, 126.52160312703232 -8.779704887534711, 126.52136759336439 -8.779435094424073)))",1688
"MULTIPOLYGON (((126.68912373483181 -8.751805735286773, 126.68911669403313 -8.751770941181915, 126.68903210000002 -8.75166176, 126.6890302 -8.751655199999995, 126.68903161 -8.751638560000002, 126.68903404000001 -8.75162881, 126.68901801000001 -8.751585849999996, 126.68902214616537 -8.751548258833896, 126.68902616947888 -8.751542294126322, 126.68900736 -8.75150537000001, 126.68899429 -8.751496560000003, 126.68898230999999 -8.751483430000002, 126.68897699000001 -8.751441390000002, 126.68893465000001 -8.751422119999994, 126.68892672000001 -8.751420310000002, 126.6888943 -8.751397200000005, 126.68887477000001 -8.751390380000007, 126.68886246 -8.751387850000004, 126.6888438 -8.751379179999999, 126.68883238999999 -8.75137616, 126.68881831 -8.751375699999995, 126.68881073 -8.751378339999995, 126.6887877881527 -8.751386217577268, 126.68878644000002 -8.751393309999994, 126.68878725000002 -8.751409700000004, 126.68878585999998 -8.751414829999998, 126.68877530000002 -8.751428880000004, 126.68875636000001 -8.75144148000001, 126.68875622000002 -8.75146217000001, 126.68875887 -8.751469860000007, 126.68876743 -8.751477940000008, 126.68876402 -8.751496170000008, 126.68874923 -8.751519410000004, 126.68873555 -8.751521310000003, 126.68871886000001 -8.751508829999993, 126.6887121 -8.751490099999994, 126.68870974000001 -8.751494029999991, 126.68868746 -8.751486120000003, 126.68868001 -8.751474970000006, 126.68867367 -8.751473039999995, 126.68867114 -8.751465899999989, 126.68862245 -8.751467039999998, 126.68859909 -8.75145825, 126.68858036 -8.75145391, 126.68856117 -8.751437700000006, 126.68854898000001 -8.751439779999993, 126.68853475 -8.751433969999995, 126.68851888000002 -8.751436389999999, 126.68851036000001 -8.751435169999999, 126.68850122000002 -8.751442130000006, 126.68849445 -8.751444410000001, 126.68848720999999 -8.751439640000003, 126.68848022000002 -8.751428559999995, 126.68846902 -8.751425780000003, 126.68845109999998 -8.751410339999993, 126.68829157948494 -8.751236105675337, 126.68804598 -8.751343529999998, 126.68799968 -8.75135844, 126.68797865000002 -8.751365709999995, 126.68796065 -8.75138409, 126.68787851929666 -8.751388205813965, 126.68785156 -8.75148118999999, 126.68785647000001 -8.751494089999998, 126.68785906000001 -8.751513449999992, 126.68787789 -8.751544540000003, 126.68789380000001 -8.751567439999995, 126.68790107 -8.751582790000002, 126.68792224 -8.751607029999995, 126.68793329 -8.751621899999995, 126.68794703000002 -8.751633219999999, 126.68796258000002 -8.751661030000005, 126.68797113000001 -8.751678470000005, 126.68798651999998 -8.751706200000005, 126.68801247000002 -8.751718409999997, 126.6880289 -8.751729149999994, 126.68803804 -8.751742670000008, 126.68804020000002 -8.751751090000006, 126.6880504 -8.751757809999999, 126.68806081 -8.751768710000002, 126.68807587 -8.751775550000003, 126.68810997 -8.751802809999992, 126.68812667 -8.751810509999993, 126.68814656 -8.751830749999996, 126.68817892 -8.751844450000004, 126.68819159 -8.751854509999994, 126.68820523 -8.751868579999995, 126.68821627000001 -8.751881759999996, 126.68822229 -8.751901590000005, 126.68824872 -8.751905919999999, 126.68827621 -8.751915140000007, 126.68830392000001 -8.75192870000001, 126.68832979 -8.7519227, 126.68834926000001 -8.751926940000006, 126.68836142999999 -8.751926639999995, 126.68837148 -8.751915789999998, 126.68839040999998 -8.751908450000009, 126.68840693 -8.7519166, 126.68859500437975 -8.752044986091018, 126.68879181146622 -8.751947231279612, 126.68912373483181 -8.751805735286773)))",1689
"MULTIPOLYGON (((127.0415934920311 -8.424726548391586, 127.04304322600366 -8.424287764306682, 127.04254500567912 -8.423253651395811, 127.04250812530518 -8.423174716428916, 127.04092159867287 -8.423280847473128, 127.04119920730591 -8.424015140837732, 127.0415934920311 -8.424726548391586)))",1690
"MULTIPOLYGON (((127.10289638489486 -8.503165691267691, 127.10280820727348 -8.502919650911977, 127.10264191031456 -8.502758829300298, 127.10225433111191 -8.502498861851278, 127.10165116935967 -8.503230351442784, 127.1022764593363 -8.503673356246386, 127.10247561335564 -8.503783775777125, 127.10269287228584 -8.50349164475715, 127.10289638489486 -8.503165691267691)))",1691
"MULTIPOLYGON (((127.07695528 -8.444464290000003, 127.07695499 -8.444412169999994, 127.07692858242032 -8.444343452404716, 127.07690351033679 -8.444255700112365, 127.07684083012799 -8.444255700112363, 127.07675665956185 -8.444261072701693, 127.07663667173354 -8.44426465442791, 127.07668054787972 -8.444347034130923, 127.07674384117128 -8.444410958005315, 127.07676764577626 -8.444465678821345, 127.0767840743065 -8.444487898786836, 127.07682631909846 -8.44450580741482, 127.07687124609947 -8.444522389477015, 127.07689940929411 -8.44451608829348, 127.07694717000001 -8.444480180000005, 127.07695003598928 -8.444475959701059, 127.07695528 -8.444464290000003)))",1692
"MULTIPOLYGON (((126.92243836820126 -8.556530491158954, 126.92297983914614 -8.556376323004226, 126.92287992686033 -8.555915475890044, 126.92283868789671 -8.555793798897033, 126.92227532301715 -8.555852021349999, 126.92233443260193 -8.556128327648068, 126.92243836820126 -8.556530491158954)))",1693
"MULTIPOLYGON (((126.96753468364477 -8.52023195116738, 126.9680456444621 -8.520185862116143, 126.96806374937294 -8.519870201702343, 126.96774356067182 -8.519861580721003, 126.96741532534362 -8.519848317672398, 126.96731440722942 -8.51974155011443, 126.96723427623512 -8.519636771985068, 126.96705188602209 -8.519678550609724, 126.9668024405837 -8.519736244893382, 126.9667960703373 -8.520016426779366, 126.9668175280094 -8.52018055690127, 126.96681082248688 -8.520230956439706, 126.96681853383778 -8.520263119299594, 126.96681920439006 -8.520295282156768, 126.96682892739773 -8.520372870893878, 126.96688458323479 -8.520367897257357, 126.96690905839203 -8.52036723410582, 126.96695398539305 -8.520360602590332, 126.96753468364477 -8.52023195116738)))",1694
"MULTIPOLYGON (((127.0452254372126 -8.43348685787047, 127.04522069058258 -8.433488181715482, 127.04521524999998 -8.433475189999998, 127.04519496000002 -8.433450070000006, 127.04518474 -8.433444839999998, 127.04516584 -8.433440540000001, 127.04501816 -8.433430359999992, 127.04501180000001 -8.433428590000002, 127.04499833000001 -8.433431989999997, 127.04497666 -8.433444580000007, 127.04497174 -8.433453149999995, 127.04497037 -8.433460830000008, 127.04496401000002 -8.433547390000001, 127.04497005790472 -8.433562485964686, 127.04498027 -8.433586619999991, 127.0449849 -8.43360299, 127.04498442 -8.433623729999995, 127.04497759000002 -8.433633219999999, 127.04497033 -8.433646649999995, 127.04497225 -8.433655689999993, 127.04499085 -8.43367669, 127.04499442 -8.433694320000004, 127.04499370000002 -8.43371113000001, 127.04499721000002 -8.433720890000004, 127.04501287000001 -8.433747380000002, 127.04503321 -8.433767170000003, 127.04503132000002 -8.433801290000007, 127.04503755000002 -8.43383349, 127.04503377000002 -8.433845069999991, 127.04502089 -8.43385498, 127.04501883 -8.433882589999993, 127.04502007 -8.434098949999994, 127.04505269188607 -8.434282215887055, 127.04511413000002 -8.434299090000007, 127.04511973 -8.434290639999992, 127.04512572 -8.434289730000003, 127.0451373 -8.434283080000002, 127.04514557 -8.434285460000002, 127.04516247 -8.434286319999995, 127.04519916 -8.434282559999994, 127.04521682999999 -8.434276579999993, 127.04523428 -8.43427835, 127.04533573 -8.434262539999997, 127.04533148 -8.434258270000008, 127.04533791 -8.43425992, 127.04536233999998 -8.434258129999991, 127.04538323999999 -8.43424646000001, 127.0453971 -8.434246529999998, 127.04542219 -8.434230949999991, 127.04543328 -8.434238190000006, 127.04547062516212 -8.434246348997974, 127.04550767 -8.434241979999998, 127.04552497000002 -8.43422366, 127.04553521000001 -8.434207089999996, 127.04555087 -8.434190559999994, 127.04556939 -8.434181939999998, 127.04557551 -8.434173669999998, 127.04559445000001 -8.434159579999992, 127.04561548 -8.43413458, 127.04563531 -8.434116739999995, 127.04564131 -8.43410346, 127.04565998000001 -8.43410448, 127.04566765000001 -8.434096920000005, 127.04567184000001 -8.43408023000001, 127.0456779 -8.434068969999993, 127.04569381 -8.434057009999995, 127.04570058 -8.434044880000002, 127.04569360000002 -8.434028599999996, 127.0456813 -8.434018409999997, 127.04566478000001 -8.433997790000001, 127.04565792000001 -8.433982229999998, 127.04565065 -8.433970400000009, 127.04562946000001 -8.433922650000001, 127.0456083 -8.433892800000004, 127.04559028000001 -8.433883549999997, 127.04559007000002 -8.433866879999993, 127.04558472000001 -8.433840959999998, 127.04557388 -8.433839300000004, 127.04556266 -8.433822600000008, 127.04555196999999 -8.433799120000005, 127.04553912999998 -8.433798149999992, 127.04552603000002 -8.433791829999999, 127.04550444000002 -8.433782079999995, 127.04549972 -8.433767699999999, 127.04550475 -8.43373920999999, 127.04549633000002 -8.433723299999999, 127.04547855000001 -8.433710229999994, 127.04544269999998 -8.433670850000004, 127.04543038000001 -8.433660199999998, 127.04536979000001 -8.433604350000001, 127.04534995 -8.433589230000003, 127.04533430000001 -8.43358268999999, 127.0452973 -8.433547399999998, 127.04526710999998 -8.43352939000001, 127.04525815000001 -8.433515240000002, 127.04524451000002 -8.433501790000001, 127.04523558 -8.433486679999996, 127.0452254372126 -8.43348685787047)))",1695
"MULTIPOLYGON (((126.91674796680543 -8.554897405420478, 126.91674901630809 -8.554962833767673, 126.9167404381347 -8.555024200706711, 126.91672461665387 -8.555136269529084, 126.91662441394212 -8.555141543356022, 126.91659145252378 -8.555141543356015, 126.91641082395124 -8.555136269529083, 126.9162555411458 -8.555120761966553, 126.9162301953787 -8.555021563793243, 126.91620910007096 -8.555003105398972, 126.91616822791222 -8.554925316451675, 126.91614713260448 -8.554855438244774, 126.91616812466778 -8.554843936760635, 126.91640708595514 -8.554843258215909, 126.91658679395914 -8.55484358976172, 126.91666660455759 -8.554862030528446, 126.91674796680543 -8.554897405420478)))",1696
"MULTIPOLYGON (((126.88843551999999 -8.593831820000004, 126.88842419999999 -8.593842300000002, 126.88841762 -8.593851729999999, 126.88841444 -8.59386538, 126.88843844382134 -8.593966522050936, 126.8883673 -8.594037639999994, 126.88836052 -8.594076079999995, 126.88835506 -8.594091620000002, 126.88835527000002 -8.594110649999994, 126.88835037 -8.594133000000006, 126.88834542 -8.594146849999992, 126.88834316 -8.594172719999992, 126.88833588 -8.594195250000002, 126.88833471000001 -8.594219809999993, 126.8883375 -8.59423233999999, 126.88833941 -8.594265149999991, 126.88834144999998 -8.59429978999999, 126.88834327 -8.594320750000001, 126.88835316 -8.594352099999995, 126.88836291000001 -8.59437362999999, 126.88837641999999 -8.594393409999993, 126.88839588 -8.594424929999997, 126.88840513000001 -8.59443357000001, 126.88843204000001 -8.594452109999995, 126.88845657 -8.594464149999999, 126.88847279 -8.594458279999998, 126.88849687 -8.594462689999999, 126.88850915 -8.594455850000001, 126.88854799 -8.594457579999997, 126.88855747 -8.594462799999999, 126.88856619 -8.594464310000005, 126.88857630000001 -8.594457690000006, 126.88858892 -8.594457240000008, 126.88859458 -8.594463720000002, 126.88860659 -8.59446245, 126.88862039 -8.594466109999997, 126.88865141 -8.594466269999996, 126.88866957 -8.594473990000004, 126.88869198 -8.594476840000004, 126.88870508 -8.594477109999994, 126.88872913000002 -8.59447106, 126.88874134999999 -8.594470929999995, 126.88877177000002 -8.594475859999998, 126.8888146 -8.594475839999996, 126.88883772 -8.594487119999998, 126.88885849 -8.594493550000008, 126.88888858 -8.594504700000002, 126.88889754 -8.594512900000007, 126.88890873 -8.594518830000004, 126.88893056999999 -8.594525649999992, 126.88896515999998 -8.594524800000007, 126.88898638 -8.59451147, 126.88899731 -8.594508539999998, 126.88901738999999 -8.594507669999995, 126.88902873 -8.594510889999995, 126.8890397 -8.594511380000002, 126.88905825 -8.59450547, 126.88908029 -8.594502499999992, 126.88910275000002 -8.594504299999993, 126.8891344 -8.594511039999992, 126.88914694000002 -8.594509369999992, 126.88917373999999 -8.594513500000001, 126.88918814999998 -8.5945124, 126.88920128 -8.594509490000009, 126.88921278000001 -8.59449302, 126.88921667 -8.594477959999997, 126.88921595 -8.594461450000004, 126.88921731000002 -8.594425699999995, 126.88921865999998 -8.59441406999999, 126.88920869 -8.594377769999994, 126.88920296000002 -8.59436442999999, 126.8892003 -8.594351459999995, 126.88919959 -8.594337679999995, 126.88919268000001 -8.59431315, 126.88918001 -8.594295050000005, 126.8891758 -8.59428436, 126.88922925 -8.594177769999996, 126.88923668 -8.594170999999992, 126.88924239999999 -8.594161950000009, 126.88924205 -8.594152170000006, 126.88924469 -8.594143189999995, 126.88924445999999 -8.594133810000008, 126.88923646 -8.59411478999999, 126.88922232 -8.594099150000007, 126.88921842000002 -8.594091020000002, 126.88921401000002 -8.594074530000004, 126.88920612 -8.594056910000008, 126.88919421 -8.594042689999993, 126.88917921 -8.594015909999992, 126.88916376 -8.594000750000003, 126.88914867000001 -8.593991650000001, 126.88914330000001 -8.593982500000006, 126.88913905 -8.593956759999998, 126.88914436 -8.593941040000006, 126.88914256 -8.593912959999994, 126.88913756 -8.593894050000003, 126.88913619000002 -8.593873950000006, 126.88913296 -8.593863940000006, 126.88913404000002 -8.593823800000001, 126.88912944 -8.593794379999995, 126.88912875 -8.593783610000006, 126.88913038 -8.593772670000005, 126.88913635 -8.593762279999998, 126.88914420000002 -8.593756080000002, 126.8891626 -8.593746649999993, 126.88916988000001 -8.593738869999994, 126.88917478 -8.593728740000007, 126.88917904000002 -8.593706650000003, 126.88917853 -8.593693690000004, 126.88917357000001 -8.593679270000008, 126.88915619 -8.59365988, 126.88914861000002 -8.593648949999995, 126.88913377 -8.593639459999995, 126.88911103 -8.593613239999996, 126.88910197 -8.593596440000004, 126.88909548000001 -8.593588699999996, 126.88908615 -8.593571780000007, 126.88908701 -8.593560080000007, 126.88908391000001 -8.593551279999996, 126.8890774 -8.593543350000006, 126.88905585 -8.593530429999998, 126.88904397 -8.593519400000002, 126.88900872884129 -8.593528581655882, 126.88887157168462 -8.593511737794527, 126.88868222852318 -8.593484452794103, 126.88839874043394 -8.593366158707159, 126.88835707999999 -8.593339879999997, 126.88834808000001 -8.593366139999999, 126.88834160000002 -8.593394209999998, 126.88833613000001 -8.593407229999997, 126.88833379 -8.593421880000005, 126.88833212 -8.593448060000005, 126.88832895 -8.593461630000007, 126.88833052000001 -8.593474769999998, 126.8883266 -8.593501869999997, 126.88831484 -8.593544729999994, 126.88831338 -8.593556509999997, 126.88830419000001 -8.593578209999992, 126.88830157 -8.593590070000007, 126.88829375 -8.593610869999994, 126.88828739000002 -8.593632940000006, 126.88828476 -8.59365687, 126.88828383000002 -8.593679620000003, 126.88828434999999 -8.593713430000001, 126.88828860000001 -8.593735869999993, 126.8882959 -8.59374548, 126.88832511000001 -8.593761950000001, 126.88835772000002 -8.593763799999989, 126.88837875 -8.59376917, 126.88843551999999 -8.593831820000004)))",1697
