external_id,ph,rainfall_mm,temperature_celsius,elevation_m,area_ha,longitude,latitude,soil_texture_id,coastal,slope,riparian,nitrogen_fixing,shade_tolerant,bank_stabilising
347,8.2,1815,25,496,0.44,125.0764,-9.3464,3,False,9.23,False,False,False,False
348,7.4,1862,24,456,0.54,125.10813,-9.34485,12,False,9.75,False,False,False,False
349,8.2,1815,25,403,0.77,125.0682,-9.35308,3,False,8.59,False,False,False,False
350,8.319119573366965,1668,26,129,0.76,125.18837,-9.37261,3,False,2.54,False,False,False,False
351,8.2,1668,26,129,0.53,125.19045,-9.38602,3,False,1.92,False,False,False,False
352,6.6,1968,24,566,0.75,125.06587,-9.3301,3,False,8.42,False,False,False,False
353,8.2,1968,24,605,1.42,125.06928,-9.31548,3,False,12.41,False,False,False,False
354,7.1,1668,26,129,0.72,125.17769,-9.35891,4,False,1.83,False,False,False,False
355,7.5,1668,26,129,0.14,125.19567,-9.37732,4,False,2.95,False,False,False,False
356,8.2,1968,24,582,0.221,125.06472,-9.3347,3,False,11.55,False,False,False,False
357,8.2,1815,25,486,0.27,125.07809,-9.34729,3,False,9.41,False,False,False,False
358,8.2,1815,25,371,0.84,125.06663,-9.35423,3,False,10.41,False,False,False,False
359,8.2,1968,24,471,0.4,125.06045,-9.32812,3,False,7.02,False,False,False,False
360,7.4,1915,25,403,0.62,125.09912,-9.33022,12,False,13.13,False,False,False,False
361,8.2,1815,25,420,0.27,125.07943,-9.35279,3,False,7.82,False,False,False,False
362,8.2,1798,24,356,2.44,125.13257,-9.34455,3,False,8.42,False,False,False,False
363,8.2,1892,25,498,0.17,125.08518,-9.34588,3,False,9.31,False,False,False,False
364,8.2,1892,25,473,1.58,125.08749,-9.34599,3,False,9.05,False,False,False,False
365,8.2,1968,24,613,0.53,125.06895,-9.31407,3,False,11.63,False,False,False,False
366,8.2,1815,25,353,0.6,125.07715,-9.36785,3,False,12.95,False,False,False,False
367,7.4,1862,24,507,0.27,125.11074,-9.33856,12,False,12.16,False,False,False,False
368,8.2,1968,24,606,0.62,125.05602,-9.316,3,False,13.08,False,False,False,False
369,7.4,1862,24,497,0.9,125.10859,-9.34252,12,False,11.1,False,False,False,False
370,8.2,1968,25,357,4.48,125.08306,-9.32657,3,False,10.88,False,False,False,False
371,8.2,2060,24,400,0.39,125.0521,-9.32662,3,False,8.31,False,False,False,False
372,8.3,1580,26,129,0.37,125.20695,-9.39005,4,False,2.73,False,False,False,False
373,8.2,1815,25,349,0.56,125.07714,-9.36834,3,False,11.5,False,False,False,False
374,8.2,1815,25,436,0.34,125.08265,-9.3532,3,False,5.84,False,False,False,False
375,8.2,1968,24,390,1.16,125.08086,-9.32916,3,False,12.38,False,False,False,False
376,8.2,1968,24,585,0.65,125.06032,-9.32272,3,False,13.52,False,False,False,False
377,7.8,1862,24,489,1.23,125.10827,-9.33923,12,False,14.17,False,False,False,False
378,8.364068517760025,1668,26,129,0.37,125.18828,-9.37153,3,False,1.14,False,False,False,False
379,7.5,1580,26,129,0.76,125.21417,-9.37204,4,False,4.56,False,False,False,False
380,8.2,1968,24,664,0.36,125.06164,-9.31683,3,False,8.11,False,False,False,False
381,7.554567894599006,1580,26,129,0.65,125.21104,-9.36987,4,False,2.64,False,False,False,False
382,7.4,1862,25,398,0.36,125.125,-9.32883,12,False,9.02,False,False,False,False
383,6.6,1968,24,610,0.51,125.07014,-9.34213,3,False,12.07,False,False,False,False
384,6.6,1968,25,354,0.6,125.08412,-9.30905,3,False,15.46,False,False,False,False
385,8.2,1862,25,299,0.34,125.1371,-9.33977,3,False,8.0,False,False,False,False
386,8.2167058580878,1580,26,129,0.47,125.21186,-9.37841,4,False,3.15,False,False,False,False
387,6.6,1968,25,345,0.36,125.08394,-9.30957,3,False,17.04,False,False,False,False
388,6.6,1968,24,421,0.46,125.07733,-9.315,3,False,12.07,False,False,False,False
389,7.2,1734,24,401,0.85,125.11844,-9.34964,12,False,7.03,False,False,False,False
390,8.3,1580,26,129,0.41,125.20883,-9.37896,4,False,3.38,False,False,False,False
391,8.2,1968,25,273,2.86,125.08814,-9.32852,3,False,10.04,True,False,False,False
392,7.4,1862,24,515,0.55,125.1182,-9.33898,12,False,17.0,False,False,False,False
393,6.6,1968,24,535,0.39,125.07268,-9.31653,3,False,10.07,False,False,False,False
394,8.2,1968,24,395,1.6,125.08262,-9.32904,3,False,7.58,False,False,False,False
395,8.3,1580,26,129,1.65,125.2102,-9.37836,4,False,4.12,False,False,False,False
396,7.2,1734,24,379,0.38,125.11344,-9.35271,12,False,5.9,False,False,False,False
397,8.2,1862,25,294,0.26,125.13693,-9.33929,3,False,8.04,False,False,False,False
398,8.2,1815,25,383,0.71,125.08478,-9.36224,3,False,9.45,False,False,False,False
399,8.2,1968,25,207,0.72,125.08988,-9.31073,3,False,3.0,False,False,False,False
400,6.6,1968,24,543,1.13,125.07077,-9.33894,3,False,11.21,False,False,False,False
401,8.2,1968,24,456,0.35,125.08162,-9.34469,3,False,7.73,False,False,False,False
402,8.2,1968,24,610,0.29,125.0636,-9.31233,3,False,6.23,False,False,False,False
403,8.2,1862,25,279,1.09,125.13474,-9.33905,3,False,8.52,False,False,False,False
404,8.2,1968,24,606,0.45,125.05903,-9.31881,3,False,14.05,False,False,False,False
405,8.2,1815,25,381,1.09,125.067,-9.35386,3,False,6.85,False,False,False,False
406,8.2,1545,26,9,0.41,125.19526,-9.40536,3,True,3.36,False,False,False,False
407,6.7,1798,24,413,0.89,125.12777,-9.34604,12,False,5.53,False,False,False,False
408,8.2,1815,25,464,0.55,125.08903,-9.34611,3,False,6.82,False,False,False,False
409,8.2,1668,26,129,2.27,125.19535,-9.39659,3,False,3.68,False,False,False,False
410,8.2,1968,24,646,0.37,125.0655,-9.31575,3,False,10.21,False,False,False,False
411,8.3,1580,26,129,0.73,125.20981,-9.38826,4,False,2.19,False,False,False,False
412,7.8,1862,24,531,0.56,125.10485,-9.34061,12,False,10.69,False,False,False,False
413,7.9,1580,26,129,0.69,125.20396,-9.37623,4,False,2.54,False,False,False,False
414,7.9,1580,26,129,0.15,125.20469,-9.37472,4,False,1.75,False,False,False,False
415,8.2,1862,25,237,0.98,125.1027,-9.322,3,False,7.6,True,False,False,False
416,8.2,1968,24,377,1.91,125.08143,-9.32847,3,False,9.96,False,False,False,False
417,7.4,1968,25,373,0.43,125.09466,-9.33226,12,False,9.43,False,False,False,False
418,7.8,1968,25,457,1.08,125.09825,-9.33432,12,False,11.83,False,False,False,False
419,8.2,1815,25,483,0.19,125.07954,-9.34731,3,False,8.53,False,False,False,False
420,7.4,1862,24,550,0.85,125.11597,-9.34023,12,False,9.85,False,False,False,False
421,8.3,1580,26,129,8.96,125.21261,-9.38696,4,False,2.72,False,False,False,False
422,8.2,1968,25,241,0.54,125.08606,-9.32042,3,False,4.39,True,False,False,False
423,8.2,1862,25,199,2.35,125.10563,-9.31392,3,False,7.01,True,False,False,False
424,8.2,1915,25,293,3.4,125.09934,-9.31922,3,False,15.56,False,False,False,False
425,8.2,1862,25,224,1.03,125.10267,-9.31881,3,False,8.71,True,False,False,False
426,7.0,1968,25,199,1.28,125.09667,-9.31154,12,False,2.76,True,False,False,False
427,8.2,1862,25,180,1.25,125.10838,-9.31217,3,False,12.52,False,False,False,False
428,7.4,1764,26,204,0.72,125.15483,-9.34159,8,False,7.77,False,False,False,False
429,8.2,1862,25,355,0.48,125.12805,-9.33921,3,False,12.97,False,False,False,False
430,8.2,1862,25,312,0.59,125.13742,-9.3407,3,False,10.45,False,False,False,False
431,8.2,1862,25,188,2.63,125.10527,-9.31032,3,False,9.44,True,False,False,False
432,8.2,1915,25,295,2.48,125.1,-9.32083,3,False,16.75,False,False,False,False
433,8.2,1968,25,200,1.18,125.09525,-9.3115,3,False,1.86,True,False,False,False
434,7.82310474307012,1668,27,129,0.39,125.19282,-9.36029,4,False,2.87,False,False,False,False
435,7.812729968063911,1668,27,129,0.43,125.19316,-9.35998,4,False,2.33,False,False,False,False
436,7.4,1764,26,226,0.49,125.15632,-9.34356,8,False,11.36,False,False,False,False
437,7.4,1764,26,215,0.25,125.15585,-9.34371,8,False,11.87,False,False,False,False
438,7.4,1862,24,489,0.4,125.11341,-9.34378,12,False,7.43,False,False,False,False
439,8.2,1798,24,349,3.24,125.13385,-9.34534,3,False,9.66,False,False,False,False
440,8.2,1862,25,379,1.97,125.1282,-9.34151,3,False,8.54,False,False,False,False
441,8.2,1862,25,326,0.95,125.13025,-9.33926,3,False,12.49,False,False,False,False
442,8.2,1862,24,367,1.17,125.127,-9.33938,3,False,10.07,False,False,False,False
443,7.2,1734,24,427,0.93,125.10957,-9.34798,12,False,5.07,False,False,False,False
444,7.2,1734,24,435,0.34,125.11594,-9.34843,12,False,8.18,False,False,False,False
445,7.2,1734,24,434,0.54,125.11558,-9.34863,12,False,7.64,False,False,False,False
446,7.8,1862,24,554,0.84,125.10104,-9.34135,12,False,7.9,False,False,False,False
447,7.8,1862,24,566,0.37,125.10086,-9.34207,12,False,7.86,False,False,False,False
448,7.8,1862,24,541,0.95,125.10201,-9.34156,12,False,13.73,False,False,False,False
449,7.8,1862,24,548,0.71,125.10149,-9.3408,12,False,9.21,False,False,False,False
450,8.2,1968,24,640,1.0,125.05956,-9.31621,3,False,12.68,False,False,False,False
451,8.2,1968,24,622,0.82,125.05971,-9.31802,3,False,10.39,False,False,False,False
452,8.2,1968,24,628,0.23,125.05987,-9.31764,3,False,9.43,False,False,False,False
453,8.2,1968,24,659,1.4,125.05555,-9.3113,3,False,10.39,False,False,False,False
454,7.2,1734,24,444,0.56,125.11642,-9.34752,12,False,11.16,False,False,False,False
455,7.2,1734,24,445,0.65,125.11592,-9.3478,12,False,10.32,False,False,False,False
456,7.2,1734,24,426,1.1,125.11686,-9.34835,12,False,7.97,False,False,False,False
457,8.2,1862,25,281,2.2,125.13235,-9.3381,3,False,9.51,False,False,False,False
458,6.6,1968,24,508,0.47,125.07408,-9.31803,3,False,12.33,False,False,False,False
459,8.2,1968,24,525,1.21,125.07226,-9.31775,3,False,15.09,False,False,False,False
460,8.2,1968,24,519,0.72,125.07268,-9.31773,3,False,13.6,False,False,False,False
461,6.6,1968,24,519,0.76,125.07304,-9.31759,3,False,12.73,False,False,False,False
462,6.6,1968,24,517,0.8,125.07351,-9.31762,3,False,10.49,False,False,False,False
463,8.2,1968,24,608,0.41,125.06915,-9.31486,3,False,12.33,False,False,False,False
464,8.2,1968,24,611,0.42,125.06914,-9.31454,3,False,10.78,False,False,False,False
465,7.2,1734,24,430,0.42,125.11521,-9.34898,12,False,7.22,False,False,False,False
466,7.2,1734,24,421,0.4,125.11538,-9.34957,12,False,7.38,False,False,False,False
467,7.2,1734,24,386,1.0,125.11406,-9.3516,12,False,6.29,False,False,False,False
468,7.2,1734,24,383,0.34,125.11445,-9.35201,12,False,7.9,False,False,False,False
469,7.2,1734,24,404,1.23,125.11403,-9.35039,12,False,9.68,False,False,False,False
470,7.4,1862,25,394,0.23,125.10086,-9.32997,12,False,15.06,False,False,False,False
471,7.4,1862,25,406,0.46,125.1006,-9.33052,12,False,13.88,False,False,False,False
472,7.4,1862,25,420,0.29,125.10118,-9.33089,12,False,7.86,False,False,False,False
473,7.4,1862,25,407,0.39,125.10009,-9.33028,12,False,15.58,False,False,False,False
474,7.2,1734,24,447,0.59,125.11435,-9.34771,12,False,9.77,False,False,False,False
475,7.2,1734,24,461,0.68,125.11456,-9.34713,12,False,9.85,False,False,False,False
476,7.2,1734,24,429,1.18,125.11415,-9.34875,12,False,8.98,False,False,False,False
477,7.2,1734,24,429,0.78,125.11343,-9.34844,12,False,9.43,False,False,False,False
478,8.2,1862,25,352,0.55,125.13869,-9.34217,3,False,8.25,False,False,False,False
479,8.2,1862,25,321,0.79,125.13512,-9.34175,3,False,11.74,False,False,False,False
480,6.7,1798,25,376,0.72,125.13697,-9.3452,12,False,7.19,False,False,False,False
481,6.7,1798,25,376,1.37,125.13941,-9.34537,12,False,4.36,False,False,False,False
482,8.2,1862,24,407,1.35,125.12503,-9.34081,3,False,7.49,False,False,False,False
483,6.7,1862,25,395,0.44,125.12904,-9.34531,12,False,8.94,False,False,False,False
484,6.7,1734,24,405,0.82,125.12542,-9.34749,12,False,4.05,False,False,False,False
485,7.2,1734,24,430,0.22,125.10653,-9.3494,12,False,3.77,False,False,False,False
486,7.2,1734,24,429,0.37,125.10704,-9.34936,12,False,5.04,False,False,False,False
487,7.2,1734,24,461,0.87,125.11382,-9.34678,12,False,7.44,False,False,False,False
488,8.2,1968,24,585,1.92,125.06348,-9.31088,3,False,10.54,False,False,False,False
489,8.2,1968,24,552,0.93,125.06261,-9.30876,3,False,13.34,False,False,False,False
490,8.2,1968,24,571,0.71,125.06178,-9.30904,3,False,10.36,False,False,False,False
491,8.2,1968,24,577,0.59,125.07215,-9.30646,3,False,21.02,False,False,False,False
492,8.2,1968,24,566,0.5,125.0723,-9.30703,3,False,17.8,False,False,False,False
493,8.2,1968,24,554,0.5,125.07279,-9.30648,3,False,14.44,False,False,False,False
494,7.4,1968,24,578,3.65,125.06522,-9.30621,8,False,18.48,False,False,False,False
495,8.2,1968,24,584,3.29,125.06547,-9.30744,3,False,16.41,False,False,False,False
496,8.2,1968,24,568,0.92,125.06344,-9.3101,3,False,10.95,False,False,False,False
497,8.2,1815,25,322,0.83,125.08831,-9.36045,3,False,6.47,False,False,False,False
498,8.2,1968,25,367,0.6,125.09721,-9.32672,3,False,12.62,False,False,False,False
499,8.2,1968,25,357,0.61,125.09392,-9.32715,3,False,14.07,False,False,False,False
500,8.2,1968,25,363,1.02,125.09661,-9.32615,3,False,13.5,False,False,False,False
501,8.2,1968,25,337,0.77,125.0984,-9.32611,3,False,12.72,False,False,False,False
502,8.2,1862,25,259,0.75,125.10145,-9.32074,3,False,13.35,False,False,False,False
503,8.2,1862,25,251,1.58,125.10136,-9.32155,3,False,12.16,True,False,False,False
504,8.2,1862,25,227,1.71,125.10278,-9.32094,3,False,8.38,True,False,False,False
505,8.2,1862,25,233,1.05,125.10264,-9.3202,3,False,10.57,False,False,False,False
506,8.2,1968,25,353,0.24,125.09793,-9.32657,3,False,12.65,False,False,False,False
507,8.2,1862,25,210,1.01,125.10299,-9.31647,3,False,5.57,False,False,False,False
508,8.2,1862,25,229,1.26,125.10241,-9.31583,3,False,17.26,False,False,False,False
509,8.2,1862,25,208,0.92,125.1034,-9.31706,3,False,4.14,False,False,False,False
510,8.2,1968,25,246,1.1,125.08492,-9.32192,3,False,8.26,True,False,False,False
511,8.2,1968,25,259,0.91,125.0852,-9.32238,3,False,12.0,False,False,False,False
512,8.2,1968,25,268,1.34,125.08583,-9.32256,3,False,13.09,False,False,False,False
513,8.2,1968,25,257,0.4,125.08656,-9.32248,3,False,13.18,False,False,False,False
514,8.2,1968,25,256,0.86,125.08681,-9.32304,3,False,13.15,False,False,False,False
515,8.2,1968,25,259,0.34,125.09273,-9.31802,3,False,8.48,False,False,False,False
516,8.2,1968,25,265,0.34,125.09249,-9.31806,3,False,7.91,False,False,False,False
517,8.2,1968,25,361,0.284,125.09789,-9.32697,3,False,12.87,False,False,False,False
518,8.2,1968,25,394,0.21,125.09641,-9.32852,3,False,6.4,False,False,False,False
519,8.2,1968,25,267,0.98,125.08824,-9.32545,3,False,8.53,False,False,False,False
520,7.8,1968,25,445,1.13,125.09771,-9.3336,12,False,8.04,False,False,False,False
521,7.8,1968,25,447,0.31,125.0988,-9.33255,12,False,8.83,False,False,False,False
522,8.2,1815,25,387,0.85,125.08396,-9.36249,3,False,11.58,False,False,False,False
523,7.2,1734,24,422,1.42,125.10748,-9.34989,12,False,6.12,False,False,False,False
524,7.2,1734,24,434,0.63,125.11816,-9.34738,12,False,8.08,False,False,False,False
525,8.2,1862,25,363,0.13,125.12957,-9.34132,3,False,8.29,False,False,False,False
526,7.2,1862,24,436,0.47,125.12464,-9.34242,12,False,12.75,False,False,False,False
527,8.2,1862,25,184,0.72,125.11242,-9.313,3,False,3.56,False,False,False,False
528,6.7,1371,24,397,0.08,127.03706,-8.43327,12,False,1.43,False,False,False,False
529,8.2,2034,25,319,7.28,126.6717,-8.66007,3,False,12.58,False,False,False,False
530,6.2,1694,25,552,0.15,126.68831,-8.52351,12,False,17.29,False,False,False,False
531,6.0,2383,22,927,0.7,126.60657,-8.69199,5,False,14.87,False,False,False,False
532,5.9,2383,21,790,1.01,126.62414,-8.67658,3,False,11.16,False,False,False,False
533,6.0,2383,22,983,0.99,126.61339,-8.69211,5,False,18.67,False,False,False,False
534,6.0,2242,22,879,0.48,126.6156,-8.6979,5,False,10.25,False,False,False,False
535,6.0,2383,22,948,1.4,126.6123,-8.69245,5,False,19.04,False,False,False,False
536,8.2,2027,25,173,10.24,126.67746,-8.65296,3,False,9.68,False,False,False,False
537,8.2,2034,25,334,7.18,126.66475,-8.65839,3,False,9.4,False,False,False,False
538,8.2,2021,25,307,1.83,126.65467,-8.64309,3,False,12.7,False,False,False,False
539,6.5,2554,24,394,0.33,126.65033,-8.64896,8,False,11.16,False,False,False,False
540,6.5,2034,25,384,0.09,126.66119,-8.66219,8,False,7.64,False,False,False,False
541,7.0,1493,26,22,0.84,126.52112,-8.84203,8,True,1.69,False,False,False,False
542,8.2,1928,25,360,0.59,126.69881,-8.67599,3,False,10.57,False,False,False,False
543,7.2,1573,25,125,2.53,126.49833,-8.84275,12,False,8.02,False,False,False,False
544,7.9,1493,26,125,0.64,126.50659,-8.84862,8,False,5.8,False,False,False,False
545,7.0,1923,24,640,0.2,126.59903,-8.5872,12,False,20.38,False,False,False,False
546,7.4,1678,25,147,1.08,126.52145,-8.79431,8,False,7.68,False,False,False,False
547,7.1,1513,25,382,0.94,126.78023,-8.48939,12,False,14.86,False,False,False,False
548,8.2,2034,25,359,0.62,126.6661,-8.65996,3,False,8.22,False,False,False,False
549,8.2,1468,27,22,0.44,126.5172,-8.86233,3,True,1.67,False,False,False,False
